"Product Package ID 18","Pantry Visit Where Distributed: Household Name","Pantry Visit Where Distributed: Household ID 18","Pantry Visit Where Distributed: Visit ID 18","Pantry Visit Where Distributed: Pantry Visit Date/Time","Pantry Visit Where Distributed: Created Date","Pantry Visit Where Distributed: Last Modified Date","Product Package: Product Package Name"
"a1dVO000003M68HYAS","808 Memorial Dr","0014z00001jXHrSAAW","a0WVO000004j6UW2AY","8/5/2025, 6:30 AM","6/26/2025","8/12/2025","JE 2025-08-04"
"a1dVO000003M68HYAS","Somerville YMCA","0014z00001kGEe5AAG","a0WVO000004j6U52AI","8/5/2025, 6:30 AM","6/26/2025","8/12/2025","JE 2025-08-04"
"a1dVO000003M68HYAS","Ciampa Manor","0014z00001n1PTHAA2","a0WVO000004jbTU2AY","8/6/2025, 6:30 AM","6/27/2025","8/6/2025","JE 2025-08-04"
"a1dVO000003M68HYAS","Properzi Manor","0014z00001n1PTRAA2","a0WVO000004jbT32AI","8/6/2025, 6:30 AM","6/27/2025","8/6/2025","JE 2025-08-04"
"a1dVO000003M68HYAS","Mission Main","0014z00001kGEddAAG","a0WVO000004jZpZ2AU","8/6/2025, 6:30 AM","6/27/2025","8/5/2025","JE 2025-08-04"
"a1dVO000003M68HYAS","CHA - Roosevelt Towers","0014z00001kGEdKAAW","a0WVO000004jZoh2AE","8/6/2025, 6:30 AM","6/27/2025","8/5/2025","JE 2025-08-04"
"a1dVO000003SwVZYA0","Putnam School","001VO00000FnT8IYAV","a0WVO000004jWtC2AU","8/14/2025, 6:30 AM","6/27/2025","8/21/2025","JE 2025-08-11"
"a1dVO000003SwVZYA0","Bryant Manor","0014z00001n1T34AAE","a0WVO000004jWHf2AM","8/14/2025, 6:30 AM","6/27/2025","8/28/2025","JE 2025-08-11"
"a1dVO000003SwVZYA0","Mystic River/Mystic View Apartments","0014z00001kGEdfAAG","a0WVO000004jWCp2AM","8/14/2025, 6:30 AM","6/27/2025","8/28/2025","JE 2025-08-11"
"a1dVO000003SwVZYA0","Central Assembly of God","0014z00001kGIpWAAW","a0WVO000004jVqF2AU","8/14/2025, 6:30 AM","6/27/2025","8/18/2025","JE 2025-08-11"
"a1dVO000003SwVZYA0","Pleasant Hill Baptist Church","0014z00001kGEdkAAG","a0WVO000004jRK52AM","8/15/2025, 6:30 AM","6/27/2025","8/29/2025","JE 2025-08-11"
"a1dVO000003SwVZYA0","City of Revere","0014z00001ts00AAAQ","a0WVO000004jRJF2A2","8/15/2025, 6:30 AM","6/27/2025","8/22/2025","JE 2025-08-11"
"a1dVO000003SwVZYA0","Walden Square Apartments","0014z00001kGEe2AAG","a0WVO000004j6Vq2AI","8/12/2025, 6:30 AM","6/26/2025","8/19/2025","JE 2025-08-11"
"a1dVO000003SwVZYA0","85 Lenox St.","0014z00001kGEd7AAG","a0WVO000004j6Uy2AI","8/12/2025, 6:30 AM","6/26/2025","8/19/2025","JE 2025-08-11"
"a1dVO000003SwVZYA0","808 Memorial Dr","0014z00001jXHrSAAW","a0WVO000004j6UX2AY","8/12/2025, 6:30 AM","6/26/2025","8/19/2025","JE 2025-08-11"
"a1dVO000003SwVZYA0","Somerville YMCA","0014z00001kGEe5AAG","a0WVO000004j6U62AI","8/12/2025, 6:30 AM","6/26/2025","8/19/2025","JE 2025-08-11"
"a1dVO000003SwVZYA0","Brady Towers","0014z00001n1iEDAAY","a0WVO0000056xlh2AA","8/13/2025, 6:30 AM","8/13/2025","8/13/2025","JE 2025-08-11"
"a1dVO000003SwVZYA0","Highland Garden","0014z00001n1iE8AAI","a0WVO0000056xNX2AY","8/13/2025, 6:30 AM","8/13/2025","8/13/2025","JE 2025-08-11"
"a1dVO000003SwVZYA0","CHA - Roosevelt Towers","0014z00001kGEdKAAW","a0WVO000004jZoi2AE","8/13/2025, 6:30 AM","6/27/2025","8/20/2025","JE 2025-08-11"
"a1dVO000003T1VFYA0","Putnam School","001VO00000FnT8IYAV","a0WVO000004jWtD2AU","8/21/2025, 6:30 AM","6/27/2025","8/21/2025","JE 2025-08-18"
"a1dVO000003T1VFYA0","North Street","0014z00001kGEdgAAG","a0WVO000004jW1Y2AU","8/21/2025, 6:30 AM","6/27/2025","8/20/2025","JE 2025-08-18"
"a1dVO000003T1VFYA0","Capen Court","0014z00001ooK1EAAU","a0WVO000004jVyK2AU","8/21/2025, 6:30 AM","6/27/2025","8/20/2025","JE 2025-08-18"
"a1dVO000003T1VFYA0","Central Assembly of God","0014z00001kGIpWAAW","a0WVO000004jVqG2AU","8/21/2025, 6:30 AM","6/27/2025","8/20/2025","JE 2025-08-18"
"a1dVO000003T1VFYA0","City of Revere","0014z00001ts00AAAQ","a0WVO000004jRJG2A2","8/22/2025, 6:30 AM","6/27/2025","8/29/2025","JE 2025-08-18"
"a1dVO000003T1VFYA0","Fresh Pond (Run by Community Charter School)","0014z00001kGEdQAAW","a0WVO000004j6Wj2AI","8/19/2025, 6:30 AM","6/26/2025","8/19/2025","JE 2025-08-18"
"a1dVO000003T1VFYA0","Walden Square Apartments","0014z00001kGEe2AAG","a0WVO000004j6Vr2AI","8/19/2025, 6:30 AM","6/26/2025","8/26/2025","JE 2025-08-18"
"a1dVO000003T1VFYA0","85 Lenox St.","0014z00001kGEd7AAG","a0WVO000004j6Uz2AI","8/19/2025, 6:30 AM","6/26/2025","8/26/2025","JE 2025-08-18"
"a1dVO000003T1VFYA0","808 Memorial Dr","0014z00001jXHrSAAW","a0WVO000004j6UY2AY","8/19/2025, 6:30 AM","6/26/2025","8/19/2025","JE 2025-08-18"
"a1dVO000003T1VFYA0","Somerville YMCA","0014z00001kGEe5AAG","a0WVO000004j6U72AI","8/19/2025, 6:30 AM","6/26/2025","8/26/2025","JE 2025-08-18"
"a1dVO000003T1VFYA0","Ciampa Manor","0014z00001n1PTHAA2","a0WVO000005ALwL2AW","8/20/2025, 6:30 AM","8/20/2025","8/20/2025","JE 2025-08-18"
"a1dVO000003T1VFYA0","Properzi Manor","0014z00001n1PTRAA2","a0WVO000005ALuj2AG","8/20/2025, 6:30 AM","8/20/2025","8/20/2025","JE 2025-08-18"
"a1dVO000003T1VFYA0","Mission Main","0014z00001kGEddAAG","a0WVO000004jZpb2AE","8/20/2025, 6:30 AM","6/27/2025","8/20/2025","JE 2025-08-18"
"a1dVO000003T1VFYA0","CHA - Roosevelt Towers","0014z00001kGEdKAAW","a0WVO000004jZoj2AE","8/20/2025, 6:30 AM","6/27/2025","8/27/2025","JE 2025-08-18"
"a1dVO000003TPhFYAW","Putnam School","001VO00000FnT8IYAV","a0WVO000004jWtE2AU","8/28/2025, 6:30 AM","6/27/2025","8/27/2025","JE 2025-08-25"
"a1dVO000003TPhFYAW","Bryant Manor","0014z00001n1T34AAE","a0WVO000004jWHh2AM","8/28/2025, 6:30 AM","6/27/2025","8/28/2025","JE 2025-08-25"
"a1dVO000003TPhFYAW","Mystic River/Mystic View Apartments","0014z00001kGEdfAAG","a0WVO000004jWCr2AM","8/28/2025, 6:30 AM","6/27/2025","8/28/2025","JE 2025-08-25"
"a1dVO000003TPhFYAW","Pleasant Hill Baptist Church","0014z00001kGEdkAAG","a0WVO000004jRK72AM","8/29/2025, 6:30 AM","6/27/2025","8/29/2025","JE 2025-08-25"
"a1dVO000003TPhFYAW","City of Revere","0014z00001ts00AAAQ","a0WVO000004jRJH2A2","8/29/2025, 6:30 AM","6/27/2025","8/29/2025","JE 2025-08-25"
"a1dVO000003TPhFYAW","Highland Garden","0014z00001n1iE8AAI","a0WVO000004jZ1c2AE","8/27/2025, 6:30 AM","6/27/2025","8/27/2025","JE 2025-08-25"
"a1dVO000003TPhFYAW","Walden Square Apartments","0014z00001kGEe2AAG","a0WVO000004j6Vs2AI","8/26/2025, 6:30 AM","6/26/2025","8/26/2025","JE 2025-08-25"
"a1dVO000003TPhFYAW","85 Lenox St.","0014z00001kGEd7AAG","a0WVO000004j6V02AI","8/26/2025, 6:30 AM","6/26/2025","8/26/2025","JE 2025-08-25"
"a1dVO000003TPhFYAW","Somerville YMCA","0014z00001kGEe5AAG","a0WVO000004j6U82AI","8/26/2025, 6:30 AM","6/26/2025","8/26/2025","JE 2025-08-25"
"a1dVO000003TPhFYAW","CHA - Roosevelt Towers","0014z00001kGEdKAAW","a0WVO000004jZok2AE","8/27/2025, 6:30 AM","6/27/2025","8/27/2025","JE 2025-08-25"
"a1dVO000003TPhFYAW","Brady Towers","0014z00001n1iEDAAY","a0WVO000004jZ232AE","8/27/2025, 6:30 AM","6/27/2025","8/27/2025","JE 2025-08-25"
"a1dVO000003WkafYAC","Putnam School","001VO00000FnT8IYAV","a0WVO000004jWtF2AU","9/4/2025, 6:30 AM","6/27/2025","9/11/2025","JE 2025-09-01"
"a1dVO000003WkafYAC","North Street","0014z00001kGEdgAAG","a0WVO000004jW1a2AE","9/4/2025, 6:30 AM","6/27/2025","9/3/2025","JE 2025-09-01"
"a1dVO000003WkafYAC","Capen Court","0014z00001ooK1EAAU","a0WVO000004jVyM2AU","9/4/2025, 6:30 AM","6/27/2025","9/3/2025","JE 2025-09-01"
"a1dVO000003WkafYAC","Central Assembly of God","0014z00001kGIpWAAW","a0WVO000004jVqI2AU","9/4/2025, 6:30 AM","6/27/2025","9/3/2025","JE 2025-09-01"
"a1dVO000003WkafYAC","Pleasant Hill Baptist Church","0014z00001kGEdkAAG","a0WVO000004jRK82AM","9/5/2025, 6:30 AM","6/27/2025","9/4/2025","JE 2025-09-01"
"a1dVO000003WkafYAC","City of Revere","0014z00001ts00AAAQ","a0WVO000004jRJI2A2","9/5/2025, 6:30 AM","6/27/2025","9/4/2025","JE 2025-09-01"
"a1dVO000003WkafYAC","Walden Square Apartments","0014z00001kGEe2AAG","a0WVO000004j6Vt2AI","9/2/2025, 6:30 AM","6/26/2025","9/9/2025","JE 2025-09-01"
"a1dVO000003WkafYAC","85 Lenox St.","0014z00001kGEd7AAG","a0WVO000004j6V12AI","9/2/2025, 6:30 AM","6/26/2025","9/9/2025","JE 2025-09-01"
"a1dVO000003WkafYAC","808 Memorial Dr","0014z00001jXHrSAAW","a0WVO000004j6Ua2AI","9/2/2025, 6:30 AM","6/26/2025","9/9/2025","JE 2025-09-01"
"a1dVO000003WkafYAC","Somerville YMCA","0014z00001kGEe5AAG","a0WVO000004j6U92AI","9/2/2025, 6:30 AM","6/26/2025","9/9/2025","JE 2025-09-01"
"a1dVO000003WkafYAC","Ciampa Manor","0014z00001n1PTHAA2","a0WVO000005G6TB2A0","9/3/2025, 6:30 AM","9/2/2025","9/2/2025","JE 2025-09-01"
"a1dVO000003WkafYAC","Properzi Manor","0014z00001n1PTRAA2","a0WVO000005G6Px2AK","9/3/2025, 6:30 AM","9/2/2025","9/2/2025","JE 2025-09-01"
"a1dVO000003WkafYAC","CHA - Roosevelt Towers","0014z00001kGEdKAAW","a0WVO000004jZol2AE","9/3/2025, 6:30 AM","6/27/2025","9/10/2025","JE 2025-09-01"
"a1dVO000003YSmXYAW","Putnam School","001VO00000FnT8IYAV","a0WVO000004jWtG2AU","9/11/2025, 6:30 AM","6/27/2025","9/18/2025","JE 2025-09-08"
"a1dVO000003YSmXYAW","Bryant Manor","0014z00001n1T34AAE","a0WVO000004jWHj2AM","9/11/2025, 6:30 AM","6/27/2025","9/10/2025","JE 2025-09-08"
"a1dVO000003YSmXYAW","Mystic River/Mystic View Apartments","0014z00001kGEdfAAG","a0WVO000004jWCt2AM","9/11/2025, 6:30 AM","6/27/2025","9/11/2025","JE 2025-09-08"
"a1dVO000003YSmXYAW","City of Revere","0014z00001ts00AAAQ","a0WVO000004jRJJ2A2","9/12/2025, 6:30 AM","6/27/2025","9/19/2025","JE 2025-09-08"
"a1dVO000003YSmXYAW","Highland Garden","0014z00001n1iE8AAI","a0WVO000004jZ1e2AE","9/10/2025, 6:30 AM","6/27/2025","9/24/2025","JE 2025-09-08"
"a1dVO000003YSmXYAW","Fresh Pond (Run by Community Charter School)","0014z00001kGEdQAAW","a0WVO000004j6Wm2AI","9/9/2025, 6:30 AM","6/26/2025","9/9/2025","JE 2025-09-08"
"a1dVO000003YSmXYAW","Walden Square Apartments","0014z00001kGEe2AAG","a0WVO000004j6Vu2AI","9/9/2025, 6:30 AM","6/26/2025","9/9/2025","JE 2025-09-08"
"a1dVO000003YSmXYAW","85 Lenox St.","0014z00001kGEd7AAG","a0WVO000004j6V22AI","9/9/2025, 6:30 AM","6/26/2025","9/9/2025","JE 2025-09-08"
"a1dVO000003YSmXYAW","808 Memorial Dr","0014z00001jXHrSAAW","a0WVO000004j6Ub2AI","9/9/2025, 6:30 AM","6/26/2025","9/9/2025","JE 2025-09-08"
"a1dVO000003YSmXYAW","Somerville YMCA","0014z00001kGEe5AAG","a0WVO000004j6UA2AY","9/9/2025, 6:30 AM","6/26/2025","9/9/2025","JE 2025-09-08"
"a1dVO000003YSmXYAW","Central Assembly of God","0014z00001kGIpWAAW","a0WVO000005KVUb2AO","9/11/2025, 6:30 AM","9/10/2025","9/11/2025","JE 2025-09-08"
"a1dVO000003YSmXYAW","Mission Main","0014z00001kGEddAAG","a0WVO000004jZpe2AE","9/10/2025, 6:30 AM","6/27/2025","9/10/2025","JE 2025-09-08"
"a1dVO000003YSmXYAW","CHA - Roosevelt Towers","0014z00001kGEdKAAW","a0WVO000004jZom2AE","9/10/2025, 6:30 AM","6/27/2025","9/17/2025","JE 2025-09-08"
"a1dVO000003YSmXYAW","Brady Towers","0014z00001n1iEDAAY","a0WVO000004jZ252AE","9/10/2025, 6:30 AM","6/27/2025","9/24/2025","JE 2025-09-08"
"a1dVO000003bNjtYAE","Putnam School","001VO00000FnT8IYAV","a0WVO000004jWtH2AU","9/18/2025, 6:30 AM","6/27/2025","9/25/2025","JE 2025-09-15"
"a1dVO000003bNjtYAE","North Street","0014z00001kGEdgAAG","a0WVO000004jW1c2AE","9/18/2025, 6:30 AM","6/27/2025","9/18/2025","JE 2025-09-15"
"a1dVO000003bNjtYAE","Capen Court","0014z00001ooK1EAAU","a0WVO000004jVyO2AU","9/18/2025, 6:30 AM","6/27/2025","9/18/2025","JE 2025-09-15"
"a1dVO000003bNjtYAE","Central Assembly of God","0014z00001kGIpWAAW","a0WVO000004jVqK2AU","9/18/2025, 6:30 AM","6/27/2025","9/29/2025","JE 2025-09-15"
"a1dVO000003bNjtYAE","Pleasant Hill Baptist Church","0014z00001kGEdkAAG","a0WVO000004jRKA2A2","9/19/2025, 6:30 AM","6/27/2025","9/19/2025","JE 2025-09-15"
"a1dVO000003bNjtYAE","City of Revere","0014z00001ts00AAAQ","a0WVO000004jRJK2A2","9/19/2025, 6:30 AM","6/27/2025","9/26/2025","JE 2025-09-15"
"a1dVO000003bNjtYAE","Walden Square Apartments","0014z00001kGEe2AAG","a0WVO000004j6Vv2AI","9/16/2025, 6:30 AM","6/26/2025","9/10/2025","JE 2025-09-15"
"a1dVO000003bNjtYAE","85 Lenox St.","0014z00001kGEd7AAG","a0WVO000004j6V32AI","9/16/2025, 6:30 AM","6/26/2025","9/10/2025","JE 2025-09-15"
"a1dVO000003bNjtYAE","808 Memorial Dr","0014z00001jXHrSAAW","a0WVO000004j6Uc2AI","9/16/2025, 6:30 AM","6/26/2025","9/10/2025","JE 2025-09-15"
"a1dVO000003bNjtYAE","Somerville YMCA","0014z00001kGEe5AAG","a0WVO000004j6UB2AY","9/16/2025, 6:30 AM","6/26/2025","9/10/2025","JE 2025-09-15"
"a1dVO000003bNjtYAE","Ciampa Manor","0014z00001n1PTHAA2","a0WVO000005Kf0v2AC","9/17/2025, 6:30 AM","9/10/2025","9/17/2025","JE 2025-09-15"
"a1dVO000003bNjtYAE","Properzi Manor","0014z00001n1PTRAA2","a0WVO000005Kexh2AC","9/17/2025, 6:30 AM","9/10/2025","9/17/2025","JE 2025-09-15"
"a1dVO000003bNjtYAE","CHA - Roosevelt Towers","0014z00001kGEdKAAW","a0WVO000004jZon2AE","9/17/2025, 6:30 AM","6/27/2025","9/17/2025","JE 2025-09-15"
"a1dVO000003dxbBYAQ","Putnam School","001VO00000FnT8IYAV","a0WVO000004jWtI2AU","9/25/2025, 6:30 AM","6/27/2025","9/25/2025","JE 2025-09-22"
"a1dVO000003dxbBYAQ","Bryant Manor","0014z00001n1T34AAE","a0WVO000004jWHl2AM","9/25/2025, 6:30 AM","6/27/2025","9/24/2025","JE 2025-09-22"
"a1dVO000003dxbBYAQ","Mystic River/Mystic View Apartments","0014z00001kGEdfAAG","a0WVO000004jWCv2AM","9/25/2025, 6:30 AM","6/27/2025","9/24/2025","JE 2025-09-22"
"a1dVO000003dxbBYAQ","Central Assembly of God","0014z00001kGIpWAAW","a0WVO000004jVqL2AU","9/25/2025, 6:30 AM","6/27/2025","9/24/2025","JE 2025-09-22"
"a1dVO000003dxbBYAQ","City of Revere","0014z00001ts00AAAQ","a0WVO000004jRJL2A2","9/26/2025, 6:30 AM","6/27/2025","9/26/2025","JE 2025-09-22"
"a1dVO000003dxbBYAQ","Highland Garden","0014z00001n1iE8AAI","a0WVO000004jZ1g2AE","9/24/2025, 6:30 AM","6/27/2025","9/24/2025","JE 2025-09-22"
"a1dVO000003dxbBYAQ","Fresh Pond (Run by Community Charter School)","0014z00001kGEdQAAW","a0WVO000004j6YQ2AY","9/23/2025, 6:30 AM","6/26/2025","9/22/2025","JE 2025-09-22"
"a1dVO000003dxbBYAQ","Walden Square Apartments","0014z00001kGEe2AAG","a0WVO000004j6Vw2AI","9/23/2025, 6:30 AM","6/26/2025","9/22/2025","JE 2025-09-22"
"a1dVO000003dxbBYAQ","85 Lenox St.","0014z00001kGEd7AAG","a0WVO000004j6V42AI","9/23/2025, 6:30 AM","6/26/2025","9/22/2025","JE 2025-09-22"
"a1dVO000003dxbBYAQ","808 Memorial Dr","0014z00001jXHrSAAW","a0WVO000004j6Ud2AI","9/23/2025, 6:30 AM","6/26/2025","9/22/2025","JE 2025-09-22"
"a1dVO000003dxbBYAQ","Somerville YMCA","0014z00001kGEe5AAG","a0WVO000004j6UC2AY","9/23/2025, 6:30 AM","6/26/2025","9/22/2025","JE 2025-09-22"
"a1dVO000003dxbBYAQ","Mission Main","0014z00001kGEddAAG","a0WVO000004jZpg2AE","9/24/2025, 6:30 AM","6/27/2025","9/23/2025","JE 2025-09-22"
"a1dVO000003dxbBYAQ","CHA - Roosevelt Towers","0014z00001kGEdKAAW","a0WVO000004jZoo2AE","9/24/2025, 6:30 AM","6/27/2025","9/23/2025","JE 2025-09-22"
"a1dVO000003dxbBYAQ","Brady Towers","0014z00001n1iEDAAY","a0WVO000004jZ272AE","9/24/2025, 6:30 AM","6/27/2025","9/24/2025","JE 2025-09-22"
"a1dVO000003ginhYAA","Putnam School","001VO00000FnT8IYAV","a0WVO000004jWtJ2AU","10/2/2025, 6:30 AM","6/27/2025","10/9/2025","JE 2025-09-29"
"a1dVO000003ginhYAA","North Street","0014z00001kGEdgAAG","a0WVO000004jW1e2AE","10/2/2025, 6:30 AM","6/27/2025","10/1/2025","JE 2025-09-29"
"a1dVO000003ginhYAA","Capen Court","0014z00001ooK1EAAU","a0WVO000004jVyQ2AU","10/2/2025, 6:30 AM","6/27/2025","10/1/2025","JE 2025-09-29"
"a1dVO000003ginhYAA","Pleasant Hill Baptist Church","0014z00001kGEdkAAG","a0WVO000004jRKC2A2","10/3/2025, 6:30 AM","6/27/2025","10/17/2025","JE 2025-09-29"
"a1dVO000003ginhYAA","City of Revere","0014z00001ts00AAAQ","a0WVO000004jRJM2A2","10/3/2025, 6:30 AM","6/27/2025","10/10/2025","JE 2025-09-29"
"a1dVO000003ginhYAA","Walden Square Apartments","0014z00001kGEe2AAG","a0WVO000004j6Vx2AI","9/30/2025, 6:30 AM","6/26/2025","9/29/2025","JE 2025-09-29"
"a1dVO000003ginhYAA","85 Lenox St.","0014z00001kGEd7AAG","a0WVO000004j6V52AI","9/30/2025, 6:30 AM","6/26/2025","9/29/2025","JE 2025-09-29"
"a1dVO000003ginhYAA","Somerville YMCA","0014z00001kGEe5AAG","a0WVO000004j6UD2AY","9/30/2025, 6:30 AM","6/26/2025","9/29/2025","JE 2025-09-29"
"a1dVO000003ginhYAA","Ciampa Manor","0014z00001n1PTHAA2","a0WVO000005VpGH2A0","10/1/2025, 6:30 AM","9/30/2025","10/1/2025","JE 2025-09-29"
"a1dVO000003ginhYAA","Properzi Manor","0014z00001n1PTRAA2","a0WVO000005VpD32AK","10/1/2025, 6:30 AM","9/30/2025","10/1/2025","JE 2025-09-29"
"a1dVO000003ginhYAA","Ciampa Manor","0014z00001n1PTHAA2","a0WVO000004jbTc2AI","10/1/2025, 6:30 AM","6/27/2025","9/30/2025","JE 2025-09-29"
"a1dVO000003ginhYAA","Properzi Manor","0014z00001n1PTRAA2","a0WVO000004jbTB2AY","10/1/2025, 6:30 AM","6/27/2025","9/30/2025","JE 2025-09-29"
"a1dVO000003ginhYAA","CHA - Roosevelt Towers","0014z00001kGEdKAAW","a0WVO000004jZop2AE","10/1/2025, 6:30 AM","6/27/2025","10/8/2025","JE 2025-09-29"
"a1dVO000003mJ53YAE","Putnam School","001VO00000FnT8IYAV","a0WVO000004jWtK2AU","10/9/2025, 6:30 AM","6/27/2025","10/16/2025","JE 2025-10-06"
"a1dVO000003mJ53YAE","Bryant Manor","0014z00001n1T34AAE","a0WVO000004jWHn2AM","10/9/2025, 6:30 AM","6/27/2025","10/23/2025","JE 2025-10-06"
"a1dVO000003mJ53YAE","Mystic River/Mystic View Apartments","0014z00001kGEdfAAG","a0WVO000004jWCx2AM","10/9/2025, 6:30 AM","6/27/2025","10/23/2025","JE 2025-10-06"
"a1dVO000003mJ53YAE","City of Revere","0014z00001ts00AAAQ","a0WVO000004jRJN2A2","10/10/2025, 6:30 AM","6/27/2025","10/17/2025","JE 2025-10-06"
"a1dVO000003mJ53YAE","Fresh Pond (Run by Community Charter School)","0014z00001kGEdQAAW","a0WVO000004j6YS2AY","10/7/2025, 6:30 AM","6/26/2025","10/6/2025","JE 2025-10-06"
"a1dVO000003mJ53YAE","Walden Square Apartments","0014z00001kGEe2AAG","a0WVO000004j6Vy2AI","10/7/2025, 6:30 AM","6/26/2025","10/6/2025","JE 2025-10-06"
"a1dVO000003mJ53YAE","85 Lenox St.","0014z00001kGEd7AAG","a0WVO000004j6V62AI","10/7/2025, 6:30 AM","6/26/2025","10/6/2025","JE 2025-10-06"
"a1dVO000003mJ53YAE","808 Memorial Dr","0014z00001jXHrSAAW","a0WVO000004j6Uf2AI","10/7/2025, 6:30 AM","6/26/2025","10/6/2025","JE 2025-10-06"
"a1dVO000003mJ53YAE","Somerville YMCA","0014z00001kGEe5AAG","a0WVO000004j6UE2AY","10/7/2025, 6:30 AM","6/26/2025","10/6/2025","JE 2025-10-06"
"a1dVO000003mJ53YAE","Mission Main","0014z00001kGEddAAG","a0WVO000004jZpi2AE","10/8/2025, 6:30 AM","6/27/2025","10/8/2025","JE 2025-10-06"
"a1dVO000003mJ53YAE","CHA - Roosevelt Towers","0014z00001kGEdKAAW","a0WVO000004jZoq2AE","10/8/2025, 6:30 AM","6/27/2025","10/15/2025","JE 2025-10-06"
"a1dVO000003mJ53YAE","Brady Towers","0014z00001n1iEDAAY","a0WVO000004jZ292AE","10/8/2025, 6:30 AM","6/27/2025","10/22/2025","JE 2025-10-06"
"a1dVO000003mJ53YAE","Highland Garden","0014z00001n1iE8AAI","a0WVO000004jZ1i2AE","10/8/2025, 6:30 AM","6/27/2025","10/22/2025","JE 2025-10-06"
"a1dVO000003uIwcYAE","Putnam School","001VO00000FnT8IYAV","a0WVO000004jWtL2AU","10/16/2025, 6:30 AM","6/27/2025","10/23/2025","JE 2025-10-13"
"a1dVO000003uIwcYAE","North Street","0014z00001kGEdgAAG","a0WVO000004jW1g2AE","10/16/2025, 6:30 AM","6/27/2025","10/30/2025","JE 2025-10-13"
"a1dVO000003uIwcYAE","Capen Court","0014z00001ooK1EAAU","a0WVO000004jVyS2AU","10/16/2025, 6:30 AM","6/27/2025","10/30/2025","JE 2025-10-13"
"a1dVO000003uIwcYAE","Central Assembly of God","0014z00001kGIpWAAW","a0WVO000004jVqO2AU","10/16/2025, 6:30 AM","6/27/2025","10/20/2025","JE 2025-10-13"
"a1dVO000003uIwcYAE","Pleasant Hill Baptist Church","0014z00001kGEdkAAG","a0WVO000004jRKE2A2","10/17/2025, 6:30 AM","6/27/2025","10/31/2025","JE 2025-10-13"
"a1dVO000003uIwcYAE","City of Revere","0014z00001ts00AAAQ","a0WVO000004jRJO2A2","10/17/2025, 6:30 AM","6/27/2025","10/24/2025","JE 2025-10-13"
"a1dVO000003uIwcYAE","Walden Square Apartments","0014z00001kGEe2AAG","a0WVO000004j6Vz2AI","10/14/2025, 6:30 AM","6/26/2025","10/10/2025","JE 2025-10-13"
"a1dVO000003uIwcYAE","85 Lenox St.","0014z00001kGEd7AAG","a0WVO000004j6V72AI","10/14/2025, 6:30 AM","6/26/2025","10/28/2025","JE 2025-10-13"
"a1dVO000003uIwcYAE","808 Memorial Dr","0014z00001jXHrSAAW","a0WVO000004j6Ug2AI","10/14/2025, 6:30 AM","6/26/2025","10/14/2025","JE 2025-10-13"
"a1dVO000003uIwcYAE","Somerville YMCA","0014z00001kGEe5AAG","a0WVO000004j6UF2AY","10/14/2025, 6:30 AM","6/26/2025","10/21/2025","JE 2025-10-13"
"a1dVO000003uIwcYAE","Ciampa Manor","0014z00001n1PTHAA2","a0WVO000004jbTe2AI","10/15/2025, 6:30 AM","6/27/2025","10/29/2025","JE 2025-10-13"
"a1dVO000003uIwcYAE","Properzi Manor","0014z00001n1PTRAA2","a0WVO000004jbTD2AY","10/15/2025, 6:30 AM","6/27/2025","10/29/2025","JE 2025-10-13"
"a1dVO000003uIwcYAE","CHA - Roosevelt Towers","0014z00001kGEdKAAW","a0WVO000004jZor2AE","10/15/2025, 6:30 AM","6/27/2025","10/22/2025","JE 2025-10-13"
"a1dVO0000042BptYAE","Putnam School","001VO00000FnT8IYAV","a0WVO000004jWtM2AU","10/23/2025, 6:30 AM","6/27/2025","10/30/2025","JE 2025-10-20"
"a1dVO0000042BptYAE","Bryant Manor","0014z00001n1T34AAE","a0WVO000004jWHp2AM","10/23/2025, 6:30 AM","6/27/2025","10/23/2025","JE 2025-10-20"
"a1dVO0000042BptYAE","Mystic River/Mystic View Apartments","0014z00001kGEdfAAG","a0WVO000004jWCz2AM","10/23/2025, 6:30 AM","6/27/2025","10/23/2025","JE 2025-10-20"
"a1dVO0000042BptYAE","City of Revere","0014z00001ts00AAAQ","a0WVO000004jRJP2A2","10/24/2025, 6:30 AM","6/27/2025","10/31/2025","JE 2025-10-20"
"a1dVO0000042BptYAE","Fresh Pond (Run by Community Charter School)","0014z00001kGEdQAAW","a0WVO000004j6YU2AY","10/21/2025, 6:30 AM","6/26/2025","10/21/2025","JE 2025-10-20"
"a1dVO0000042BptYAE","85 Lenox St.","0014z00001kGEd7AAG","a0WVO000004j6V82AI","10/21/2025, 6:30 AM","6/26/2025","10/20/2025","JE 2025-10-20"
"a1dVO0000042BptYAE","808 Memorial Dr","0014z00001jXHrSAAW","a0WVO000004j6Uh2AI","10/21/2025, 6:30 AM","6/26/2025","10/20/2025","JE 2025-10-20"
"a1dVO0000042BptYAE","Somerville YMCA","0014z00001kGEe5AAG","a0WVO000004j6UG2AY","10/21/2025, 6:30 AM","6/26/2025","10/28/2025","JE 2025-10-20"
"a1dVO0000042BptYAE","Mission Main","0014z00001kGEddAAG","a0WVO000005iUfR2AU","10/22/2025, 6:30 AM","10/22/2025","10/22/2025","JE 2025-10-20"
"a1dVO0000042BptYAE","Walden Square Apartments","0014z00001kGEe2AAG","a0WVO000005hohp2AA","10/21/2025, 6:30 AM","10/21/2025","10/21/2025","JE 2025-10-20"
